,seller_id,zip_code_prefix,seller_city,seller_state,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1734,1464afc72f696af775557a821c2e253f,28630,nova friburgo,RJ,-22.262246907755888,-42.53263473187971,nova friburgo,RJ
1735,77a515caa36327151d1cc6c32a9f00e1,9912,diadema,SP,-23.687830870996216,-46.61065511474994,diadema,SP
1736,32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,MG,-20.18523031987543,-44.773348626815135,carmo do cajuru,MG
1737,4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP,-21.7664768468313,-48.83154737836604,ibitinga,SP
1738,1cd9e0cc1839d55516843def5600816d,3951,sao paulo,SP,-23.58353292305826,-46.48957476496762,sao paulo,SP
1739,7fc87cc3e89b3d1d5cabdca32f8485aa,7123,guarulhos,SP,-23.44557935276127,-46.53198386081135,guarulhos,SP
1740,0c7f30ae9b147eca07affbef92832a6a,84020,ponta grossa,PR,-25.08190948098565,-50.13386723910784,ponta grossa,PR
1741,e09887ca8c7bf8a4621ce481820414ef,8431,sao paulo,SP,-23.525436666945577,-46.413071696087485,sao paulo,SP
1742,318f287a62ab7ac10b703ac37435a231,4773,sao paulo,SP,-23.681542547319527,-46.70780575451552,sao paulo,SP
1743,52bb00821bcdd358a5a5a27e1f6be5a1,6268,osasco,SP,-23.502832083530578,-46.78519421885273,osasco,SP
1744,acb6c2ca5c82411c1fdb88d5fd5eb95e,3423,sao paulo,SP,-23.547994679987315,-46.5406987209302,sao paulo,SP
1745,26e2e5033827d2ba53929f43e03d8ffe,2611,sao paulo,SP,-23.46658982202164,-46.63928171838316,sao paulo,SP
1746,55dedd83e501d8248880557d9073cbfd,22061,rio de janeiro,RJ,-22.97590551067581,-43.18963171717928,rio de janeiro,RJ
1747,5b179e9e8cc7ab6fd113a46ca584da81,5424,sao paulo,SP,-23.571257720785987,-46.69633123175024,são paulo,SP
1748,ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR,-25.41420518595992,-49.259492785590666,curitiba,PR
1749,4eeb99008a0f59d2c7759c59f9a346eb,6807,embu das artes,SP,-23.630417161261416,-46.82669592270185,embu,SP
1750,f3511c85f59f8dec53d140501ee8e7a8,80045,curitiba,PR,-25.42552957617298,-49.254479518177625,curitiba,PR
1751,60da8bfa7eebe230b7d66ac4082d79b3,15940,fernando prestes,SP,-21.26939795334422,-48.68728548231494,fernando prestes,SP
1752,2c538755f1ca9540af144f266e70df6c,39801,castro pires,MG,-17.851690337506167,-41.49361034261445,teofilo otoni,MG
1753,cb41bfbcbda0aea354a834ab222f9a59,3520,sao paulo,SP,-23.548840889809025,-46.523309280598994,sao paulo,SP
1754,2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,SP,-22.410052544109128,-46.97276509151268,mogi mirim,SP
1755,5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,vargem grande do sul,SP,-21.83948265963376,-46.88952885213608,vargem grande do sul,SP
1756,a414555ce331b8c8aea4a9cb8395194d,3638,sao paulo,SP,-23.52870986955392,-46.5417239089676,sao paulo,SP
1757,92992bec39dde5766f590d3b1f46d465,4310,sao paulo,SP,-23.631559910352596,-46.6425834888915,sao paulo,SP
1758,834f8533b2ecb6598dd004ff3de7203a,5181,sao paulo,SP,-23.45543839716661,-46.74349258148175,sao paulo,SP
1759,b5f49fe968dff6b112861e6cd8e192ef,80710,curitiba,PR,-25.43084570358929,-49.29763028559067,curitiba,PR
1760,b26741d31a563d769b4af0465ab20c56,88061,florianopolis,SC,-27.592978505193035,-48.43589647774464,florianopolis,SC
1761,f7315bb81aea4ddca2d39e249a801c98,7082,guarulhos,SP,-23.43435209908248,-46.54289717277396,guarulhos,SP
1762,8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP,-22.943830511384977,-47.11233196480047,campinas,SP
1763,8fff28c4263ddec387f28d237fb42773,5594,sao paulo,SP,-23.582604528253924,-46.73785580900351,sao paulo,SP
1764,0ddefe3c7a032b91f4e25b9c3a08fca1,9721,sao bernardo do campo,SP,-23.720745783772987,-46.548089706907525,sao bernardo do campo,SP
1765,730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP,-22.402133192076768,-47.56233402025511,rio claro,SP
1766,cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR,-25.454342472387303,-49.22258337676727,curitiba,PR
1767,5dc203c7b84a0e71e878a179de05fb9a,17580,pompeia,SP,-22.105021567709144,-50.1738866856198,pompeia,SP
1768,440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP,-20.405604560394835,-49.99195266803888,votuporanga,SP
1769,66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,RS,-27.99110094793968,-54.84605581154811,campina das missoes,RS
1770,fec6912baad85d41729669edd6b4d3b8,14110,ribeirao preto,SP,-21.185944576067463,-47.81498292186677,bonfim paulista,SP
1771,666658b8da8370f30e1f89893b1de5e6,3658,sao paulo,SP,-23.524579026371946,-46.50647830613423,sao paulo,SP
1772,f3c38ab652836d21de61fb8314b69182,1206,sao paulo,SP,-23.535535799324883,-46.64305202830518,sao paulo,SP
1773,90b57083da5d803237da74daec6dcb2b,80730,curitiba,PR,-25.4335612739339,-49.29695352080336,curitiba,PR
1774,45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP,-23.49636707533955,-47.43890030979464,sorocaba,SP
1775,1bb3812d5f0747a3ab7348f199001a10,4708,sao paulo,SP,-23.62880268351412,-46.69123743429186,são paulo,SP
1776,c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC,-28.680422038680614,-49.36995209892042,criciuma,SC
1777,003554e2dce176b5555353e4f3555ac8,74565,goiania,GO,-16.6484115,-49.31119124999999,goiania,GO
1778,16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP,-23.112774381969185,-46.5488845105504,atibaia,SP
1779,5659d77e8d90378e39b960ad5956f64e,12062,taubate,SP,-23.00180593458236,-45.54978729572508,taubate,SP
1780,b561927807645834b59ef0d16ba55a24,2955,sao paulo,SP,-23.468440512490595,-46.72068807496815,sao paulo,SP
1781,28d162ab86bb49d719c32f0ee6186eaa,14079,ribeirao preto,SP,-21.15613133316094,-47.74568764755373,ribeirao preto,SP
1782,e06f09ec0a4aca210779cf1cfc63cf19,4773,sao paulo,SP,-23.681542547319527,-46.70780575451552,sao paulo,SP
1783,8c9348f33ae3dada25c99c99ade2af78,6340,carapicuiba,SP,-23.56573882697004,-46.82322005984521,carapicuiba,SP
1784,da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,RJ,-22.837704326139622,-42.09941559909131,sao pedro da aldeia,RJ
1785,461ff5303b6c9c1a4a07f40c5aece516,83323,pinhais,PR,-25.440714449910494,-49.188443906024766,pinhais,PR
1786,e82de6494d91d3c4c54450f59b227a94,14940,ibitinga,SP,-21.7664768468313,-48.83154737836604,ibitinga,SP
1787,213b25e6f54661939f11710a6fddb871,13321,salto,SP,-23.190243653067117,-47.291570633360266,salto,SP
1788,78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,SP,-22.193082052455427,-49.948926747706174,marília,SP
1789,a36ac007a4d18f865c8d32c3b2402c2d,6455,barueri,SP,-23.50247657869377,-46.85563438418507,barueri,SP
1790,a2e85714b56b1cb6bb24a9a6e6cad36f,14530,miguelopolis,SP,-20.189440990108366,-48.02461316345813,miguelopolis,SP
1791,6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,DF,-15.866991460932812,-48.06216204981815,brasilia,DF
1792,56642bcb79900e777d68e91915cb4267,3701,sao paulo,SP,-23.51082058312654,-46.5508611777656,são paulo,SP
1793,41b86b552e54e3a7009596125aa8b167,2470,sao paulo,SP,-23.48415445322872,-46.64868009824575,sao paulo,SP
1794,1d0997ff06b524ce9289ffd75114ecd3,52020,recife,PE,-8.04465322675859,-34.896786286427385,recife,PE
1795,73b8eb4a9a729d4019b24ed1be748cbf,13070,campinas,SP,-22.895876357204664,-47.0791850342778,campinas,SP
1796,a69aa24cec11168e7e39a3fbc727e925,6330,carapicuiba,SP,-23.55971076646229,-46.8303535073357,carapicuiba,SP
1797,8ea394aed8138685abe1eb9f25e1021d,18053,sorocaba,SP,-23.498115496249092,-47.51679150000001,sorocaba,SP
1798,8a130737016f838139d31878787a39c9,3187,sao paulo,SP,-23.566230979700467,-46.58020347785505,sao paulo,SP
1799,f682e0f848abafc6f41e0d4e868c66ef,7600,mairipora,SP,-23.323581622627877,-46.571516434161296,mairipora,SP
1800,11742f81550ac064cc9a40f67151d9ad,15810,catanduva,SP,-21.162702972351784,-48.97639517069088,catanduva,SP
1801,8a40ae794fa3f9892cee24bd5af0488b,82620,curitiba,PR,-25.3790622139032,-49.22700417208608,curitiba,PR
1802,0936e1837d0c79253456bbb2ffaaef10,2050,sao paulo,SP,-23.51654350320264,-46.61056315903973,são paulo,SP
1803,850f4f8af5ea87287ac68de36e29107f,4367,sao paulo,SP,-23.65250284762537,-46.66809535567546,são paulo,SP
1804,4dc2e811a1760953cb7c6a590b498943,17230,itapui,SP,-22.23625902550063,-48.72307610479663,itapui,SP
1805,343e716476e3748b069f980efbaa294e,13033,campinas,SP,-22.908292093622787,-47.09417761615002,campinas,SP
1806,e9729944ba65dc3ce425e0c5a22ae7b2,25730,petropolis,RJ,-22.389386316926604,-43.131794488742194,petropolis,RJ
1807,e0eabded302882513ced4ea3eb0c7059,13023,campinas,SP,-22.898536428530225,-47.063125168330544,campinas,SP
1808,643214e62b870443ccbe55ab29a4dccf,2134,sao paulo,SP,-23.499318080212344,-46.578124372468125,sao paulo,SP
1809,0aa124728afc1131dff5655f4c6f487b,37135,alfenas,MG,-21.420179371992425,-45.959964474046224,alfenas,MG
1810,ce27a3cc3c8cc1ea79d11e561e9bebb6,3006,sao paulo,SP,-23.543135968636395,-46.62371555453289,sao paulo,SP
1811,da4d149c0ddbac90557103ac0a0ec356,9861,sbc,SP,-23.695889045942334,-46.58174395098847,sao bernardo do campo,SP
1812,0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR,-25.472734941716197,-49.30563836747645,curitiba,PR
1813,272f092de69afedd4d2969440b37f18f,3265,sao paulo,SP,-23.59436349708581,-46.54121411518264,são paulo,SP
1814,d1aa1ec0839dcab73a6161130eb1f94a,80220,curitiba,PR,-25.45005712155927,-49.2606739118818,curitiba,PR
1815,8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,RJ,-22.826646152351035,-42.99987757664625,sao goncalo,RJ
1816,d7827b2af99326a03b0ed9c7a24db0d3,86076,londrina,SP,-23.285663979155043,-51.18045084353287,londrina,PR
1817,3935fe5fe0f82787a9dcb8deb62be09d,4905,sao paulo,SP,-23.675905499567303,-46.75188111226845,são paulo,SP
1818,119d1aef1b4144adba89163f6cd9f5d4,13920,pedreira,SP,-22.73824150585765,-46.8958585777586,pedreira,SP
1819,9a1aea68d3efa00862ec88c0768037d0,15806,catanduva,SP,-21.129687082360803,-48.959593387071685,catanduva,SP
1820,a9b533a26e898b12e8b8d4c07279bf4d,21545,rio de janeiro,RJ,-22.83891259127456,-43.34313234341075,rio de janeiro,RJ
1821,5b51032eddd242adc84c38acab88f23d,37564,borda da mata,MG,-22.264093569966427,-46.15856420525942,borda da mata,MG
1822,8cc6a0e5738e61a87b03c78b2ba9db4b,37795,andradas,MG,-22.07406456966723,-46.5864399743845,andradas,MG
1823,c53bcd3be457a342a97e39e5a9f0be22,49980,neopolis,SE,-10.32111888729693,-36.5783575701788,neopolis,SE
1824,f4db9b37944bcb8873e6b456ee190bbf,8599,itaquaquecetuba,SP,-23.462597421592825,-46.3353165488443,itaquaquecetuba,SP
1825,729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP,-22.40983742501461,-48.45042421567509,mineiros do tiete,SP
1826,18e694e0e48ed6f7aa3f24aade5fd697,13224,varzea paulista,SP,-23.2256361212416,-46.8352505773309,várzea paulista,SP
1827,30a81d8cf85fb2ada1b1b094c9583a95,3563,sao paulo,SP,-23.549693280599,-46.49264250874256,são paulo,SP
1828,6561d6bf844e464b4019442692b40e02,7859,franco da rocha,SP,-23.327466916607417,-46.714120333285926,franco da rocha,SP
1829,e64d65bc8dbec2accda90c58de5d1246,13500,rio claro,SP,-22.402133192076768,-47.56233402025511,rio claro,SP
1830,3903c788ded8dc03b5ebab37a2f3e9a1,6332,carapicuiba,SP,-23.545282500000003,-46.828647,carapicuiba,SP
1831,63191ead8d3b2f937cd1996fdcbbad20,13212,jundiai,SP,-23.151712385018914,-46.97128780668247,jundiai,SP
1832,67bf6941ba2f1fa1d02c375766bc3e53,82400,curitiba,PR,-25.393345281980704,-49.35098627800838,curitiba,PR
1833,897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,-21.174925033585303,-47.7686162776848,ribeirao preto,SP
1834,76c47a299e4a8fe992316a85865acbe9,14075,ribeirao preto,SP,-21.152969235356927,-47.77227625506376,ribeirao preto,SP
1835,d1b9d4be4b6f9ebd85f8acd6745ba612,34006,nova lima,MG,-19.984916225972547,-43.94683283226102,nova lima,MG
1836,3ea08c48e851106d2f584349daba335f,36201,barbacena,MG,-21.230927487768454,-43.79341425698508,barbacena,MG
1837,389e45560e33d2d0747f949dcddbc08e,12238,sao jose dos campos,SP,-23.263785424892976,-45.91583795162459,são josé dos campos,SP
1838,b81e3a6c866a764974fe849821abeebd,9360,maua,SP,-23.678798920064235,-46.45947764149177,mauá,SP
1839,40536e7ca18e1bce252828e5876466cc,7747,caieiras,SP,-23.390882787090632,-46.71565843233893,caieiras,SP
1840,b494891378bd8f4560abe576c52deacd,4160,sao paulo,SP,-23.62358155176294,-46.61056007369148,sao paulo,SP
1841,09f952a5f58d2285b0372551ae8f9b01,9725,sao bernardo do campo,SP,-23.699353075768943,-46.5600310818858,sao bernardo do campo,SP
1842,14d7985702e72162bbf13b6beb74ab2b,9131,santo andre,SP,-23.69931254058364,-46.501432357095794,santo andre,SP
1843,2c4c47cb51acd5ea5db5e0ae0e26542a,15290,buritama,SP,-21.069170059436985,-50.14388889015095,buritama,SP
1844,b416191c9813d821a295cfabafff4161,14407,franca,SP,-20.50234199999999,-47.4215895,franca,SP
1845,9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR,-23.748416432474365,-53.29690112215509,umuarama,PR
1846,557f22c76691849db52d2abccf0015d0,75650,morrinhos,GO,-17.729883908082964,-49.12801264983615,morrinhos,GO
1847,968ee78631915a63fef426d6733d7422,99700,erechim,RS,-27.63476848098565,-52.28029411864509,erechim,RS
1848,533d46c1b06970e99f09523a61df4972,18200,itapetininga,SP,-23.587964350055916,-48.050515104990346,itapetininga,SP
1849,1dd33b8119b3cb1056ed5dc88cd0aaf4,4710,sao paulo,SP,-23.625255719401,-46.69674106647811,sao paulo,SP
1850,ac137bac82ffa8548e62bd9d01d2a14f,3631,sao paulo,SP,-23.531338948381293,-46.55065022286344,sao paulo,SP
1851,2dcf93836ae3ce0d7c93e2f10876467a,12240,sao jose dos campos,SP,-23.23009940009024,-45.90094499999999,sao jose dos campos,SP
1852,51702dc2a3e106c76dbff722b5bf0726,13835,conchal,SP,-22.338621,-47.17603125,conchal,SP
1853,97512d3fc193b2d1dfcdba0f9d1f0f8a,8270,sao paulo,SP,-23.56336298733478,-46.4596838214109,sao paulo,SP
1854,f3975e8a41157005d4bcbb358678cd9b,89870,pinhalzinho,SC,-26.841107282367645,-52.982327822317785,pinhalzinho,SC
1855,76d336555bb25f3165d2f0d6da719c40,18015,sorocaba,SP,-23.49636707533955,-47.43890030979464,sorocaba,SP
1856,f08a5b9dd6767129688d001acafc21e5,90230,porto alegre,RS,-30.00731246906908,-51.19422244408211,porto alegre,RS
1857,ae45df84722b1d15c5f32b23a095746c,3062,sao paulo,SP,-23.54268733028447,-46.59453248320733,sao paulo,SP
1858,d197aa8fbc64087f61984deef05f6227,12224,sao jose dos campos,SP,-23.171341746321207,-45.82053206411217,sao jose dos campos,SP
1859,afa6714acee029b2dfdf357e5579cc03,13690,descalvado,SP,-21.915727706969644,-47.62033250569028,descalvado,SP
1860,520b493b57809f446cb0a233bb3e25c7,11075,santos,SP,-23.944502325841068,-46.33124278031053,santos,SP
1861,9b1ab052f5fca308ba743ac789ebb2e1,85200,pitanga,PR,-24.75751269190114,-51.76142521085123,pitanga,PR
1862,bab0a8cd684e41ba6e2637dca0979d3b,22793,rio de janeiro,RJ,-23.00927096142304,-43.42940927644404,rio de janeiro,RJ
1863,b83cedfb587e7911540e3f576d6917ce,4870,sao paulo,SP,-23.749510231490447,-46.75972518763336,sao paulo,SP
1864,0ef83d7d83ed97cd2a0049ac8be5f88a,80230,curitiba,PR,-25.44041155231119,-49.27281542157665,curitiba,PR
1865,d13e50eaa47b4cbe9eb81465865d8cfc,9210,santo andre,SP,-23.637285303364266,-46.519363822926856,santo andre,SP
1866,37303482a42fb700d8d127e70a9cd6c8,13070,campinas,SP,-22.895876357204664,-47.0791850342778,campinas,SP
1867,b2bdc5e7940a7d7ca8c4a37953b27a42,13880,vargem grande do sul,SP,-21.83948265963376,-46.88952885213608,vargem grande do sul,SP
1868,5c6d4016c2a288f074fa0848a2b653d2,1209,sao paulo,SP,-23.539446764643067,-46.639378335968615,sao paulo,SP
1869,88cd3681e0a2ba85e190f7d817629c4c,88354,brusque,SC,-27.10573505374388,-48.920455830982895,brusque,SC
1870,da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP,-22.71683928585045,-47.65736585405934,piracicaba,SP
1871,fe26f3ecb51a15e6d8335cd92da42562,4365,sao paulo,SP,-23.666436408909707,-46.65554725086943,sao paulo,SP
1872,5151aea44289d6c6b090ee31c2132508,17515,marilia,SP,-22.210461027738702,-49.93571261075899,marilia,SP
1873,9c351405b754cc5ce3e2ecf277bb034a,3134,sao paulo,SP,-23.58540069658577,-46.58427399775607,sao paulo,SP
1874,13511db12ac61e2f89c53b72a944a60b,95020,caxias do sul,RS,-29.16957635052199,-51.164852512339095,caxias do sul,RS
1875,4b90495391ac0bd181a80a459df1e718,96400,bage,RS,-31.32151917200534,-54.10078389798132,bagé,RS
1876,b37c4c02bda3161a7546a4e6d222d5b2,3667,sao paulo,SP,-23.53204714071786,-46.49681439647412,sao paulo,SP
1877,5f1dc28029d2c244352a68107ec2b542,5126,sao paulo,SP,-23.50126797890817,-46.73964800083672,sao paulo,SP
1878,710e3548e02bc1d2831dfc4f1b5b14d4,86600,rolandia,PR,-23.31259824896755,-51.36894941889966,rolandia,PR
1879,485452467ff670447e84a8370c3fc898,89190,taio,SC,-27.11748865001931,-50.01200135402357,taio,SC
1880,4d8809767a5bafe22909c77951fb6b41,6803,embu das artes,SP,-23.64698286895065,-46.8457050644261,embu das artes,SP
1881,3ab971ce71839580d2ae5b4e40fe8044,3210,sao paulo,SP,-23.601764863046306,-46.54785125728302,sao paulo,SP
1882,9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,SP,-23.520480249006216,-47.44649732938174,sorocaba,SP
1883,1dcfa3835714681d4ba4a93bc1e0fd41,16200,birigui,SP,-21.301705697260985,-50.33198634467411,birigui,SP
1884,6da1992f915d77be95d7fa48b36904af,1026,sao paulo,SP,-23.539494799586286,-46.63284391414975,são paulo,SP
1885,d4f117125b59ce73c3302f88ee40c458,4058,sao paulo,SP,-23.611243044405345,-46.64579071565007,sao paulo,SP
1886,1de62b6f2fd96227629786db492433db,16021,sp,SP,-21.22597638634657,-50.459834200386645,aracatuba,SP
1887,30a2f535bb48308f991d0b9ad4a8c4bb,13457,santa barbara d'oeste,SP,-22.768743804807222,-47.395682479228896,santa bárbara d'oeste,SP
1888,a36b125ac6d5fdbc7f50de85c9157bdc,14020,ribeirao preto,SP,-21.210104711049134,-47.80139005429387,ribeirao preto,SP
1889,1336efc61c316ddf92c899eb817f7cae,19800,assis,SP,-22.66791333527613,-50.41920174522468,assis,SP
1890,620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,RJ,-22.549033360244323,-43.210094724044055,petrópolis,RJ
1891,ab91571efab27993ff2f6b36e38055c3,4319,sao paulo,SP,-23.64742980183505,-46.63695438634658,sao paulo,SP
1892,63a79f5a7eb5cb48a7e5787b141c7993,38701,patos de minas,MG,-18.577525746082078,-46.52839637738491,patos de minas,MG
1893,070d165398b553f3b4b851c216b8a358,3916,sao paulo,SP,-23.590277256448758,-46.506241529834405,sao paulo,SP
1894,b64d51f0435e884e8de603b1655155ae,7077,garulhos,SP,-23.43410150291419,-46.55347243450285,guarulhos,SP
1895,9fc70243fb26800cba56e8f014797004,30270,belo horizonte,MG,-19.92468463835193,-43.90432264946042,belo horizonte,MG
1896,1cbcd2ee0afb3fc09963b87eb65e7e4f,82640,curitiba,PR,-25.383237045242065,-49.23195552997861,curitiba,PR
1897,344223b2a90784f64136a8a5da012e7f,89117,gaspar,SC,-26.83714879865378,-49.01135722220592,gaspar,SC
1898,4c8b8048e33af2bf94f2eb547746a916,14940,ibitinga,SP,-21.7664768468313,-48.83154737836604,ibitinga,SP
1899,7a704e63bb29c446869efde5d57524c8,85601,francisco beltrao,PR,-26.07915296665839,-53.06725661073275,francisco beltrao,PR
1900,88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,-23.41848622413047,-51.92625934548862,maringa,PR
1901,7d76b645482be4a332374e8223836592,1511,sao paulo,SP,-23.555682314184303,-46.63309991286275,sao paulo,SP
1902,296729ffb9b684050dd24836dac4494a,80240,curitiba,SP,-25.453155877315545,-49.2850395992267,curitiba,PR
1903,5f06030071324cc52bf0304014ac7234,17514,marilia,SP,-22.188742247875226,-49.93422578806241,marilia,SP
1904,c542f5a8c64d973f30e9df8d06f70b4a,2013,sao paulo,SP,-23.5030857485429,-46.63382294171621,sao paulo,SP
1905,d36b07fd3c5088e477a72d1fccfe29d4,18200,itapetininga,SP,-23.587964350055916,-48.050515104990346,itapetininga,SP
1906,46ef1a25845fc051c2998d878354810c,35530,claudio,MG,-20.43773362250285,-44.75914024487753,claudio,MG
1907,a61cc04793308395a840807104365121,13240,jarinu,SP,-23.087824894141608,-46.71345491227471,jarinu,SP
1908,cac4c8e7b1ca6252d8f20b2fc1a2e4af,13347,indaiatuba,SP,-23.141554810215275,-47.23811647179686,indaiatuba,SP
1909,cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP
1910,b29d3380981c51df13fc6fbe87e1763d,14057,ribeirao preto,SP,-21.135911060505503,-47.83943588412487,ribeirao preto,SP
1911,a53f60f05f822b5c621a50ff6a5cb362,38402,uberlandia,MG,-18.875795091869104,-48.27553126672053,uberlandia,MG
1912,dbec9a0a7efeff029d4d9dce7dc4cc95,31920,belo horizonte,MG,-19.8780710718738,-43.91303661434592,belo horizonte,MG
1913,8de8fe3af4449ed695d2434c933ed73e,1215,sao paulo,SP,-23.537982300854097,-46.64927618235323,são paulo,SP
1914,aa762680c40618316a896838866140ea,82510,curitiba,PR,-25.397971942264448,-49.24103753690352,curitiba,PR
1915,577719699805dd125d5b6fdde5943bba,95150,nova petropolis,RS,-29.374490431468143,-51.10997893571979,nova petrópolis,RS
1916,13dd308f81fea30cc670c656b2b46cc3,13454,santa barbara d'oeste,SP,-22.744969047625496,-47.37914712056189,santa barbara d'oeste,SP
1917,01fd077212124329bac32490e8ef80d9,14079,ribeirao preto / sao paulo,SP,-21.15613133316094,-47.74568764755373,ribeirao preto,SP
1918,7a188843479798ca813108fa7b959286,4276,sao paulo,SP,-23.60408998251485,-46.61372320760002,são paulo,SP
1919,cb32766839f443db85c82a43c4a6c19e,13506,rio claro,SP,-22.41279106394308,-47.55498970959049,rio claro,SP
1920,7aa538dd6e114e503a2e6154ea352253,15807,catanduva,SP,-21.123005689422374,-48.94945781487678,catanduva,SP
1921,e0a3c37054ade6478d923a6efc10f308,88340,camboriu,SC,-27.03257944981925,-48.65823216406999,camboriu,SC
1922,0d4c8269e7f0401201794deef160edd6,14076,ribeirao preto,SP,-21.15425171160022,-47.78738989325995,ribeirao preto,SP
1923,3d68c634a99a1ba46dbca3967a69c623,88270,nova trento,SC,-27.29179483303176,-48.92815174969478,nova trento,SC
1924,8fbe2ee446b97e128471be4ce983dc0d,18103,sorocaba,SP,-23.416176489035724,-47.42898358673321,sorocaba,SP
1925,e0b162a693bc7f9eab00f783a31d60ea,96020,pelotas,RS,-31.77241286955392,-52.34399183819032,pelotas,RS
1926,1f867308a0ce13133a4e639ff4de0c02,82510,curitiba,PR,-25.397971942264448,-49.24103753690352,curitiba,PR
1927,06a2c3af7b3aee5d69171b0e14f0ee87,65072,sao luis,MA,-2.546079233971952,-44.3089863702464,são luís,MA
1928,9315e491484b1b0081ca166fc164108d,86039,londrina,PR,-23.31537709740904,-51.14494497224309,londrina,PR
1929,adbc26658d6c7b4b6219f9d934598091,81770,curitiba,PR,-25.5347523805182,-49.236641559813016,curitiba,PR
1930,0ffa40d54288e4f3499b8780dd0f144f,19013,presidente prudente,SP,-22.12947979600667,-51.3915163426337,presidente prudente,SP
1931,d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ,-22.972956517889177,-43.39706327699233,rio de janeiro,RJ
1932,508808d438fe2ff972ed13bb8f4a82e2,3963,sao paulo,SP,-23.60932765805877,-46.48329014195862,sao paulo,SP
1933,28fb0829fd777877cdc350d25cb5bd5b,15051,sao jose do rio pret,SP,-20.89887671578811,-49.36613976344353,sao jose do rio preto,SP
1934,c794dab4928dd97beb41d05514441e86,13160,artur nogueira,SP,-22.559120480675748,-47.16516839542564,artur nogueira,SP
1935,1976a05ecf2996d6ffb7b5430e635fe7,19806,assis,SP,-22.657282312191057,-50.41657037194679,assis,SP
1936,c70a353f02429c00775a46a75fb787da,8275,sao paulo,SP,-23.57714001165677,-46.48276229003407,sao paulo,SP
1937,39d61be7a92eb77b7da367bd4845bc0e,13420,sao paulo,SP,-22.74098779744896,-47.60706025967849,piracicaba,SP
1938,c510bc1718f0f2961eaa42a23330681a,13330,indaiatuba,SP,-23.089034640573622,-47.21441923786709,indaiatuba,SP
1939,8cf21434553b02cbd37c0bbd07e041b0,88102,sao jose,SC,-27.594535616886628,-48.6167263916482,sao jose,SC
1940,edd066cd02126d7800f9b66e980e9931,70070,brasilia,DF,-15.788869942812711,-47.891651009146585,brasília,DF
1941,cf281cf8b7affbdfe751b29cc85580e1,61760,eusebio,CE,-3.8901147556598543,-38.44773101809647,eusebio,CE
1942,392353362d22cc2c236e1ee81ff19890,89069,blumenau,SC,-26.79317696058101,-49.10149805355832,blumenau,SC
1943,1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,95800,venancio aires,RS,-29.616140787882497,-52.17587557262544,venancio aires,RS
1944,c878515173c84a492ebe50d6b493230b,85880,itaipulandia,PR,-25.137586656946542,-54.29549226248378,itaipulandia,PR
1945,77714512e8d4dda9c234da8e3faf16e4,7056,guarulhos,SP,-23.459393645572977,-46.56533488185765,guarulhos,SP
1946,0eaa7e33d73809f1f925f7d07c506cbd,9111,santo andre,SP,-23.66721675288362,-46.49913206319721,santo andre,SP
1947,bcf5566870987da7bc811fbc8c5b9fd9,3378,sao paulo,SP,-23.575139177299555,-46.54103782670819,sao paulo,SP
1948,3d01d1c414c44b5943a09619ff3853cb,13040,campinas,SP,-22.926904742714527,-47.067241683593984,campinas,SP
1949,2e1c9f22be269ef4643f826c9e650a52,4850,sao paulo,SP,-23.746252526227707,-46.677001782820696,são paulo,SP
1950,00fc707aaaad2d31347cf883cd2dfe10,87025,maringa,PR,-23.377396999935016,-51.93100618003307,maringa,PR
1951,52f6f9f13ba19504c02781132a049e75,80540,curitiba,PR,-25.39986976934627,-49.25998715153791,curitiba,PR
